number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_bc,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
370,0.05045812949538231,2026-05-21 12:25:42.072442,2026-05-21 12:25:42.742800,0 days 00:00:00.670358,80,790.578217485133,12.476360310656249,69.82567776333998,0.0037230848529698508,9,0.6227079270526166,3000,PRUNED
371,0.05986090004444122,2026-05-21 12:25:42.750857,2026-05-21 12:25:43.529571,0 days 00:00:00.778714,112,13.484570761289824,54.17778751808037,29.575101372140438,0.0048509514210998035,9,0.3110594009927825,3000,PRUNED
372,1.155527002083545e-06,2026-05-21 12:25:43.539362,2026-05-21 12:26:33.455918,0 days 00:00:49.916556,112,10.969503158731328,49.63564535328863,63.0515038231751,0.003147302148553494,9,0.6350966272728124,3000,COMPLETE
373,0.045057933777570724,2026-05-21 12:26:33.474116,2026-05-21 12:26:34.243201,0 days 00:00:00.769085,112,10.860896556609159,50.649556085833176,67.15261536728984,0.0029597541474923497,9,0.6380767571453042,3000,PRUNED
374,0.05590378865599632,2026-05-21 12:26:34.251787,2026-05-21 12:26:35.023606,0 days 00:00:00.771819,112,10.782165872543294,55.333302962927434,81.18764141312539,0.002541206160977271,8,0.6537891373565863,3000,PRUNED
375,0.031422294676303864,2026-05-21 12:26:35.031761,2026-05-21 12:26:35.793945,0 days 00:00:00.762184,112,10.01338815745642,46.4359817023409,61.616209508183545,0.00320152620729168,9,0.63019195363391,3000,PRUNED
376,0.044711872935295105,2026-05-21 12:26:35.801299,2026-05-21 12:26:36.572722,0 days 00:00:00.771423,112,11.596325451291674,42.313594156417864,53.341545849948666,0.00283425301960975,9,0.32140279411972583,3000,PRUNED
377,0.04511404037475586,2026-05-21 12:26:36.580572,2026-05-21 12:26:37.342087,0 days 00:00:00.761515,112,12.799448928112028,49.19965045426489,74.48174558483913,0.003219188824532643,9,0.6146157868923612,3000,PRUNED
378,0.03895638510584831,2026-05-21 12:26:37.348656,2026-05-21 12:26:38.148100,0 days 00:00:00.799444,112,11.317887828724789,60.28171325670491,46.268268887156154,0.0026501042875524657,10,0.645931877057413,3000,PRUNED
379,0.04689709097146988,2026-05-21 12:26:38.155737,2026-05-21 12:26:38.869634,0 days 00:00:00.713897,112,10.00435809786917,72.10419016298383,17.44411301517321,0.0022054591408651393,8,0.3378542670438735,3000,PRUNED
380,0.03354131430387497,2026-05-21 12:26:38.877513,2026-05-21 12:26:39.644780,0 days 00:00:00.767267,112,14.092912599740044,51.87183565114841,61.32684958050998,0.004188408629016767,9,0.31241736646363943,3000,PRUNED
381,0.035064175724983215,2026-05-21 12:26:39.652725,2026-05-21 12:26:40.413603,0 days 00:00:00.760878,112,33.03933247209652,58.20720442514516,52.10045266874419,0.0029978812249123,9,0.6270621871279272,3000,PRUNED
382,7.60072362027131e-06,2026-05-21 12:26:40.420140,2026-05-21 12:27:21.994802,0 days 00:00:41.574662,112,12.584682782398264,45.864952729287786,39.458291634442006,0.003398988991707728,9,0.3245853579224784,3000,COMPLETE
383,0.03134192153811455,2026-05-21 12:27:22.010687,2026-05-21 12:27:22.778928,0 days 00:00:00.768241,112,11.028367287951108,63.84193274904006,85.69943402276952,0.0030235790805929114,9,0.6597654725034143,3000,PRUNED
384,0.04239767789840698,2026-05-21 12:27:22.788449,2026-05-21 12:27:23.555591,0 days 00:00:00.767142,112,14.985946147145604,54.44962601176225,45.6665818111644,0.0024655252205965433,9,0.6342595334907205,3000,PRUNED
385,0.038847532123327255,2026-05-21 12:27:23.563223,2026-05-21 12:27:24.273657,0 days 00:00:00.710434,112,11.882987159778855,49.701972113737305,55.088073683937424,0.0044710027692035186,8,0.6162703549146713,3000,PRUNED
386,0.035254593938589096,2026-05-21 12:27:24.281455,2026-05-21 12:27:25.041102,0 days 00:00:00.759647,112,13.554043056996717,37.602047347687375,35.896387643338535,0.003869892359268579,9,0.6000246909274503,3000,PRUNED
387,0.028902333229780197,2026-05-21 12:27:25.048092,2026-05-21 12:27:25.809866,0 days 00:00:00.761774,112,10.822025059032166,42.628278343364265,98.30285708020438,0.0033187299822258804,9,0.31121547483627227,3000,PRUNED
388,0.0553668849170208,2026-05-21 12:27:25.816296,2026-05-21 12:27:26.623877,0 days 00:00:00.807581,112,12.49713960744899,68.16261687355839,65.45689338833682,0.002791480773585902,10,0.3329107514997125,3000,PRUNED
389,0.048734452575445175,2026-05-21 12:27:26.631336,2026-05-21 12:27:27.395749,0 days 00:00:00.764413,112,11.606116045251571,57.61634452985599,42.52419645526404,0.0040435222926327,9,0.31808146180681646,3000,PRUNED
390,0.0290369875729084,2026-05-21 12:27:27.402982,2026-05-21 12:27:28.165012,0 days 00:00:00.762030,112,13.942371222886983,83.30614088543388,50.32826207967661,0.003584350147925298,9,0.6460768525057403,1000,PRUNED
391,0.0300260279327631,2026-05-21 12:27:28.171770,2026-05-21 12:27:28.871889,0 days 00:00:00.700119,112,10.027471549053008,46.03354020497673,74.6436396355509,0.002284549362328975,8,0.3016390203191588,2000,PRUNED
392,0.04516836255788803,2026-05-21 12:27:28.878329,2026-05-21 12:27:29.637891,0 days 00:00:00.759562,112,12.494574413081507,52.44066576556308,19.29886938169231,0.003136043735771206,9,0.6651466636850587,2000,PRUNED
393,0.03499000146985054,2026-05-21 12:27:29.645755,2026-05-21 12:27:30.409682,0 days 00:00:00.763927,112,15.335476509710698,16.414189535292916,35.666077568301475,0.002669977078097284,9,0.30030216342038235,3000,PRUNED
394,0.03405604511499405,2026-05-21 12:27:30.416022,2026-05-21 12:27:31.097220,0 days 00:00:00.681198,112,11.092427901175348,63.62468608226943,24.63001883102624,0.0019699413392766296,8,0.6254120766328188,3000,PRUNED
395,0.047027502208948135,2026-05-21 12:27:31.105185,2026-05-21 12:27:31.871880,0 days 00:00:00.766695,112,13.453845504955774,39.9172176347307,59.75452897556088,0.0034844939697846614,9,0.6393949716664016,3000,PRUNED
396,0.06204983964562416,2026-05-21 12:27:31.879532,2026-05-21 12:27:32.638853,0 days 00:00:00.759321,112,10.786636034241393,49.43238046563544,13.572531423106335,0.004324701089738688,9,0.613026032717735,3000,PRUNED
397,0.036437831819057465,2026-05-21 12:27:32.646789,2026-05-21 12:27:33.310534,0 days 00:00:00.663745,112,12.021377732898422,55.510281424513195,43.02037705859796,0.0029196477868711924,7,0.32435249254347437,3000,PRUNED
398,0.046133074909448624,2026-05-21 12:27:33.318810,2026-05-21 12:27:34.079045,0 days 00:00:00.760235,112,12.846009624527897,75.26245050842834,48.87110535811467,0.0049293838568349214,9,0.5343292940469002,1000,PRUNED
399,0.02208651229739189,2026-05-21 12:27:34.086661,2026-05-21 12:27:35.509246,0 days 00:00:01.422585,112,14.48005808870611,45.002269523894775,36.526177692361856,0.003936688425374762,9,0.34257440948665535,3000,PRUNED
400,0.03359377756714821,2026-05-21 12:27:35.517748,2026-05-21 12:27:36.343435,0 days 00:00:00.825687,112,11.598992321057153,59.54377920478716,27.266618299656738,0.002489680967699145,10,0.6760586089980929,3000,PRUNED
401,0.05005577206611633,2026-05-21 12:27:36.352735,2026-05-21 12:27:36.990678,0 days 00:00:00.637943,112,10.033544220173855,14.287726815921385,81.15997705940741,0.0032772885806849126,7,0.3111827676993911,3000,PRUNED
402,0.03680817037820816,2026-05-21 12:27:36.999485,2026-05-21 12:27:37.709936,0 days 00:00:00.710451,112,13.278007896466365,11.202222163652106,66.51375759009703,0.0036774996610107586,8,0.6015672525798421,3000,PRUNED
403,0.044019658118486404,2026-05-21 12:27:37.719556,2026-05-21 12:27:38.485255,0 days 00:00:00.765699,112,16.227660616423233,54.900027421765266,17.498664373928655,0.001746079540026455,9,0.6388630626385725,3000,PRUNED
404,0.03972819447517395,2026-05-21 12:27:38.493685,2026-05-21 12:27:39.261052,0 days 00:00:00.767367,112,10.993870597964758,47.85652449227121,40.471164123942515,0.0045762354335076375,9,0.6218943168357419,1000,PRUNED
405,0.0391470342874527,2026-05-21 12:27:39.268296,2026-05-21 12:27:39.885932,0 days 00:00:00.617636,80,11.937802448526481,65.60719648590398,32.808721831988215,0.00276400489384075,8,0.3148256533605209,3000,PRUNED
406,0.04387771338224411,2026-05-21 12:27:39.893371,2026-05-21 12:27:40.650912,0 days 00:00:00.757541,112,14.112138215004503,51.56464259640804,54.23506771793387,0.003081216128480058,9,0.6522257878877529,3000,PRUNED
407,0.037358205765485764,2026-05-21 12:27:40.658633,2026-05-21 12:27:41.417826,0 days 00:00:00.759193,112,10.90788802331218,43.10013707855004,45.79843633243955,0.004092253338508861,9,0.3303051045469358,3000,PRUNED
408,0.026930080726742744,2026-05-21 12:27:41.425641,2026-05-21 12:27:42.894537,0 days 00:00:01.468896,112,12.455463651698247,60.46560976095323,11.135498630733657,0.0035899068793446677,9,0.3004087284804055,1000,PRUNED
409,0.036612022668123245,2026-05-21 12:27:42.901271,2026-05-21 12:27:43.642262,0 days 00:00:00.740991,112,11.675803178012837,13.557093396856919,20.927068758078626,0.0021654607768016865,9,0.6290579375619064,3000,PRUNED
410,0.03286821395158768,2026-05-21 12:27:43.649467,2026-05-21 12:27:44.353047,0 days 00:00:00.703580,112,15.40978005394066,49.19503935732397,38.53578173249599,0.00236058466907397,8,0.6071381444678161,3000,PRUNED
411,0.038332026451826096,2026-05-21 12:27:44.359853,2026-05-21 12:27:45.122381,0 days 00:00:00.762528,112,44.12474453267394,17.77314685824628,60.36666625325888,0.003256966981197341,9,0.320292403775337,3000,PRUNED
412,0.04019005969166756,2026-05-21 12:27:45.128693,2026-05-21 12:27:45.863448,0 days 00:00:00.734755,112,65.73281579763147,54.34085624482348,29.54382550881984,0.0026990737185138658,9,0.6668958778121867,3000,PRUNED
413,0.05040030553936958,2026-05-21 12:27:45.869968,2026-05-21 12:27:46.686500,0 days 00:00:00.816532,112,451.1432506534413,15.863996415593432,15.16241091816785,0.002931701744503473,10,0.6242582681520799,3000,PRUNED
414,0.034621912986040115,2026-05-21 12:27:46.692943,2026-05-21 12:27:47.403445,0 days 00:00:00.710502,96,13.06547085470475,12.142086384294421,73.88614686038437,0.003459367262219992,9,0.6476246427267899,3000,PRUNED
415,0.03565476834774017,2026-05-21 12:27:47.411833,2026-05-21 12:27:48.177906,0 days 00:00:00.766073,112,10.042485152353692,67.49440787136324,48.68494732622962,0.0039083565900542286,9,0.594515765144986,1000,PRUNED
416,0.04357640817761421,2026-05-21 12:27:48.186653,2026-05-21 12:27:48.943635,0 days 00:00:00.756982,112,10.973484741065109,40.203621745339134,33.90677406363434,0.0042858971772309065,9,0.31560799262145744,3000,PRUNED
417,0.03141242265701294,2026-05-21 12:27:48.952123,2026-05-21 12:27:49.589139,0 days 00:00:00.637016,112,14.25811530172877,47.36881753983911,55.26598516565256,0.002559483865111852,7,0.33409031469245315,3000,PRUNED
418,0.028997724875807762,2026-05-21 12:27:49.598187,2026-05-21 12:27:50.360845,0 days 00:00:00.762658,112,12.444034748295994,10.974612005452343,24.439448868664986,0.003058585112106967,9,0.6115737686161247,3000,PRUNED
419,0.052334852516651154,2026-05-21 12:27:50.369568,2026-05-21 12:27:51.087042,0 days 00:00:00.717474,96,36.909235227558035,90.94203716244613,42.178563779244,0.0049486730658219215,9,0.415548688590075,3000,PRUNED
420,0.03747329115867615,2026-05-21 12:27:51.096600,2026-05-21 12:27:51.803761,0 days 00:00:00.707161,112,11.643503631491614,58.866988247846514,93.3984500809029,0.0035337112479066307,8,0.6337973202910249,1000,PRUNED
421,0.030420204624533653,2026-05-21 12:27:51.812780,2026-05-21 12:27:52.455417,0 days 00:00:00.642637,112,17.624392067123946,52.24158711464142,68.1481913029643,0.0038649006696956554,7,0.30926891690175057,3000,PRUNED
422,0.044698964804410934,2026-05-21 12:27:52.464788,2026-05-21 12:27:53.223573,0 days 00:00:00.758785,112,13.176240520162464,44.08959092385326,38.443413014648534,0.004498367594217896,9,0.3247731161897934,2000,PRUNED
423,0.029686566442251205,2026-05-21 12:27:53.232603,2026-05-21 12:27:53.992676,0 days 00:00:00.760073,112,10.779365887296395,76.11995077008018,12.621381850979562,0.0028030218642756282,9,0.6570680175003207,3000,PRUNED
424,0.029899943619966507,2026-05-21 12:27:54.001403,2026-05-21 12:27:54.664159,0 days 00:00:00.662756,96,10.014913134337448,14.398737680506764,46.46940438430949,0.003240644619363497,8,0.30136684419566534,3000,PRUNED
425,0.04636422172188759,2026-05-21 12:27:54.671742,2026-05-21 12:27:55.367527,0 days 00:00:00.695785,112,15.07331728103875,56.1430574852254,30.983468620692534,0.00254259896777085,8,0.6380140687760864,3000,PRUNED
426,0.03879231959581375,2026-05-21 12:27:55.376141,2026-05-21 12:27:56.134674,0 days 00:00:00.758533,112,11.865581872859385,49.541579510100085,56.725130934797136,0.0054650439477831325,9,0.6850546378576392,3000,PRUNED
427,0.0534641332924366,2026-05-21 12:27:56.142691,2026-05-21 12:27:56.899787,0 days 00:00:00.757096,112,13.77088529293745,62.0593876340142,9.889633170261293,0.003643147604611569,9,0.6111507931433432,1000,PRUNED
428,2.216821258116397e-06,2026-05-21 12:27:56.906961,2026-05-21 12:28:32.064463,0 days 00:00:35.157502,112,12.687329075953755,12.438213982489664,83.6152466878544,0.0030039894193863415,9,0.34490874828710893,3000,COMPLETE
429,0.032340943813323975,2026-05-21 12:28:32.078790,2026-05-21 12:28:32.845886,0 days 00:00:00.767096,112,30.33781130388567,12.266460257596346,77.59010258581574,0.0029593315533951725,9,0.35095780491113104,3000,PRUNED
430,0.03454384207725525,2026-05-21 12:28:32.852879,2026-05-21 12:28:33.683299,0 days 00:00:00.830420,128,16.320004484349916,13.116276567528153,85.50919261148196,0.0027132428397642085,9,0.6214205067357841,3000,PRUNED
431,0.029135065153241158,2026-05-21 12:28:33.690581,2026-05-21 12:28:34.452672,0 days 00:00:00.762091,112,13.241692088431348,10.255476822768157,94.48248433406894,0.002339508319528393,9,0.3629114516878627,3000,PRUNED
432,0.038240909576416016,2026-05-21 12:28:34.459448,2026-05-21 12:28:35.221310,0 days 00:00:00.761862,112,11.004759976525913,11.147072619275418,82.7589149882284,0.003199869648359604,9,0.33604346534082163,3000,PRUNED
433,0.03214613348245621,2026-05-21 12:28:35.228138,2026-05-21 12:28:35.910321,0 days 00:00:00.682183,112,12.53244203621631,15.55796355651098,74.09057012339886,0.0029647884689942483,8,0.6750467350444849,3000,PRUNED
434,0.031386539340019226,2026-05-21 12:28:35.917767,2026-05-21 12:28:36.634044,0 days 00:00:00.716277,96,14.596365757544548,13.289360292276962,99.98628831080038,0.0021268042228509165,9,0.5869976136391324,3000,PRUNED
435,0.030078690499067307,2026-05-21 12:28:36.641747,2026-05-21 12:28:37.413362,0 days 00:00:00.771615,112,10.9192418911497,11.504416177643813,64.7631566129222,0.002565037338405076,9,0.6437166511582678,1000,PRUNED
436,0.04574580118060112,2026-05-21 12:28:37.421410,2026-05-21 12:28:38.244136,0 days 00:00:00.822726,112,55.08295024649446,14.000086753516022,15.867139991650715,0.003369057706471243,10,0.6299276550011254,3000,PRUNED
437,0.044030193239450455,2026-05-21 12:28:38.251387,2026-05-21 12:28:39.062944,0 days 00:00:00.811557,128,11.770486963666412,18.227588694585005,22.7072702227573,0.002814702809685475,9,0.3844811106320229,2000,PRUNED
438,0.038708895444869995,2026-05-21 12:28:39.069393,2026-05-21 12:28:39.767273,0 days 00:00:00.697880,112,10.02772111139751,12.473888931705885,69.40919123035144,0.002367322692534786,8,0.5966336968472686,3000,PRUNED
439,0.05904928967356682,2026-05-21 12:28:39.774716,2026-05-21 12:28:40.413496,0 days 00:00:00.638780,112,13.212644246448543,16.469914551982203,13.71933354356489,0.0031164758031633445,7,0.32392038919905053,3000,PRUNED
440,0.048710454255342484,2026-05-21 12:28:40.421549,2026-05-21 12:28:41.137439,0 days 00:00:00.715890,96,11.323245079104334,71.03871555562755,60.52582095343445,0.0034115239542542183,9,0.3454263670547048,1000,PRUNED
441,0.03344561904668808,2026-05-21 12:28:41.145241,2026-05-21 12:28:41.907027,0 days 00:00:00.761786,112,14.475745878785307,14.187765835583617,18.165479791140584,0.0019920777829366032,9,0.31239466229597823,3000,PRUNED
442,0.028576167300343513,2026-05-21 12:28:41.913927,2026-05-21 12:28:42.678286,0 days 00:00:00.764359,112,12.145947532066955,12.398343335139561,28.017286520757832,0.002671139478290319,9,0.6193032647829738,3000,PRUNED
443,0.03713361173868179,2026-05-21 12:28:42.685553,2026-05-21 12:28:43.363028,0 days 00:00:00.677475,80,15.726517279411688,56.28612364403012,87.95376600126404,0.0030299643964519177,9,0.6532195113440452,3000,PRUNED
444,0.08618173748254776,2026-05-21 12:28:43.370470,2026-05-21 12:28:44.067951,0 days 00:00:00.697481,112,10.820033860179834,66.95794422180914,50.47903668772556,0.0035878967728401666,8,0.30002110181065483,3000,PRUNED
445,0.028601936995983124,2026-05-21 12:28:44.077980,2026-05-21 12:28:44.852408,0 days 00:00:00.774428,112,12.93798806986052,81.05539126558577,34.846220838639745,0.003248436537970432,9,0.3322678539369129,3000,PRUNED
446,0.035251520574092865,2026-05-21 12:28:44.860861,2026-05-21 12:28:45.664576,0 days 00:00:00.803715,128,11.917799854346093,61.04194451604474,11.135254509573764,0.004163755361711798,9,0.6063309520118575,3000,PRUNED
447,0.033787745982408524,2026-05-21 12:28:45.671622,2026-05-21 12:28:46.383288,0 days 00:00:00.711666,96,13.3669752897522,15.21141623757683,73.91307255991505,0.0023804587534680347,9,0.6254229355864009,1000,PRUNED
448,0.04221482202410698,2026-05-21 12:28:46.389765,2026-05-21 12:28:47.215765,0 days 00:00:00.826000,112,11.148444342638907,54.55580904584046,60.55843773216212,0.002932489593514785,10,0.6615699763060982,2000,PRUNED
449,0.03347354009747505,2026-05-21 12:28:47.222723,2026-05-21 12:28:47.903024,0 days 00:00:00.680301,112,17.59837872708198,37.03589018856761,54.19233820122081,0.0037287682484487064,8,0.7893248457555015,3000,PRUNED
450,0.034091100096702576,2026-05-21 12:28:47.909491,2026-05-21 12:28:48.678041,0 days 00:00:00.768550,112,14.262198781824967,10.98865485672696,45.92537039552351,0.0026429428004492014,9,0.6372568499410088,3000,PRUNED
451,0.04387577250599861,2026-05-21 12:28:48.685166,2026-05-21 12:28:49.328082,0 days 00:00:00.642916,112,10.716482928224432,19.888563270527975,81.80375870934125,0.004545624095297471,7,0.3132328651087796,3000,PRUNED
452,0.057170648127794266,2026-05-21 12:28:49.335670,2026-05-21 12:28:50.039042,0 days 00:00:00.703372,112,12.250470279160515,50.875647917976856,26.41117525097966,0.0033959843552793913,8,0.6147934252079104,3000,PRUNED
453,1.6001648646124522e-06,2026-05-21 12:28:50.046447,2026-05-21 12:29:38.878839,0 days 00:00:48.832392,112,10.053243486067487,41.31731496569835,37.7727966917964,0.0027834745013654,9,0.3224734335329815,3000,COMPLETE
454,0.033612921833992004,2026-05-21 12:29:38.893378,2026-05-21 12:29:39.643104,0 days 00:00:00.749726,112,10.18683264000729,40.3462005465709,40.24689929130908,0.002852773664707289,9,0.3388127850933528,3000,PRUNED
455,0.03528980165719986,2026-05-21 12:29:39.651405,2026-05-21 12:29:40.422253,0 days 00:00:00.770848,112,10.083929306846482,41.42507925000402,50.96322311880422,0.003820662502827284,9,0.32058076476790237,3000,PRUNED
456,0.030343463644385338,2026-05-21 12:29:40.429636,2026-05-21 12:29:41.195470,0 days 00:00:00.765834,112,11.457609663298992,45.004155771295025,34.683264841858986,0.002510787307206626,9,0.3280435823952418,1000,PRUNED
457,0.0284490454941988,2026-05-21 12:29:41.204110,2026-05-21 12:29:42.679929,0 days 00:00:01.475819,112,10.035238196006851,44.61195945427983,66.02386695070945,0.0021441944184508233,9,0.3490374430469921,3000,PRUNED
458,0.03796369582414627,2026-05-21 12:29:42.687804,2026-05-21 12:29:43.452485,0 days 00:00:00.764681,112,11.500517137677479,50.87419352853459,44.425571723048215,0.0032714604428300776,9,0.31190376924356406,3000,PRUNED
459,0.05240827053785324,2026-05-21 12:29:43.460084,2026-05-21 12:29:44.262689,0 days 00:00:00.802605,128,12.72603456276019,46.25559328779904,14.869289792240265,0.0041747367652427494,9,0.4579119478427575,3000,PRUNED
460,0.028755012899637222,2026-05-21 12:29:44.269645,2026-05-21 12:29:45.030092,0 days 00:00:00.760447,112,11.052816902791005,61.30812522023027,40.72358176604089,0.00308523315155982,9,0.31896836479345575,3000,PRUNED
461,0.03680479899048805,2026-05-21 12:29:45.038065,2026-05-21 12:29:45.796428,0 days 00:00:00.758363,112,12.400814998446485,53.60461718070787,56.26586738826864,0.006267242296073324,9,0.33862024970825866,1000,PRUNED
462,0.06695358455181122,2026-05-21 12:29:45.803058,2026-05-21 12:29:46.622173,0 days 00:00:00.819115,112,13.668364293369772,48.229815155845586,19.460084361183526,0.003600939803012424,10,0.3000967155940018,3000,PRUNED
463,0.03333614021539688,2026-05-21 12:29:46.629050,2026-05-21 12:29:47.396024,0 days 00:00:00.766974,112,10.748255598191166,36.34143055704022,36.10001071148133,0.0028533088368380274,9,0.5771026592397624,3000,PRUNED
464,0.029743731021881104,2026-05-21 12:29:47.403289,2026-05-21 12:29:48.167081,0 days 00:00:00.763792,112,11.745589166298407,57.17549722668388,12.06036938076263,0.002544461714506229,9,0.3283319100925804,3000,PRUNED
465,0.04678135737776756,2026-05-21 12:29:48.174330,2026-05-21 12:29:48.898728,0 days 00:00:00.724398,112,10.000054416911269,42.71959522513451,78.8715439846388,0.004831821688406457,9,0.31290820887071163,3000,PRUNED
466,0.03171434625983238,2026-05-21 12:29:48.906748,2026-05-21 12:29:50.384890,0 days 00:00:01.478142,128,12.531892024725504,63.724012408751726,47.684561569034216,0.002305297483717838,9,0.6033721579885294,3000,PRUNED
467,0.03154223412275314,2026-05-21 12:29:50.391394,2026-05-21 12:29:51.157443,0 days 00:00:00.766049,112,13.923339135681466,53.82330240424849,65.19221681427253,0.0018645377917135097,9,0.6452550981329658,1000,PRUNED
468,0.03573227673768997,2026-05-21 12:29:51.164063,2026-05-21 12:29:51.908063,0 days 00:00:00.744000,112,15.160723216466558,69.03052564546243,29.783850533947394,0.003918223454684033,9,0.3223698379485807,3000,PRUNED
469,5.378973946790211e-05,2026-05-21 12:29:51.915489,2026-05-21 12:30:09.506210,0 days 00:00:17.590721,112,11.070436555316506,50.02967445837913,16.47243416568869,0.0031020957697483046,9,0.63032837949084,3000,PRUNED
470,0.03614627197384834,2026-05-21 12:30:09.513971,2026-05-21 12:30:10.247371,0 days 00:00:00.733400,112,11.593225386771465,58.797062405126105,98.90458333696081,0.0034735625222298908,9,0.3085434043164152,3000,PRUNED
471,0.04298566281795502,2026-05-21 12:30:10.253784,2026-05-21 12:30:10.997200,0 days 00:00:00.743416,112,12.845392400050175,39.18052984356298,9.285073402736883,0.004389196373614476,9,0.34647737581259075,3000,PRUNED
472,0.03551596403121948,2026-05-21 12:30:11.004767,2026-05-21 12:30:11.789394,0 days 00:00:00.784627,128,10.72696164671086,45.51113215270586,42.75789563519435,0.0027167440739561672,9,0.3003317662932181,1000,PRUNED
473,0.030319515615701675,2026-05-21 12:30:11.796217,2026-05-21 12:30:12.440555,0 days 00:00:00.644338,112,12.050123639679414,52.575992384759694,55.78886700102959,0.003907543721680747,7,0.5912612907728333,3000,PRUNED
474,0.02406352385878563,2026-05-21 12:30:12.449042,2026-05-21 12:30:13.924717,0 days 00:00:01.475675,112,13.521312977598269,47.1528933059774,31.917641346728434,0.0032242017269138567,9,0.617979587894795,3000,PRUNED
475,0.03100677952170372,2026-05-21 12:30:13.931402,2026-05-21 12:30:14.659207,0 days 00:00:00.727805,112,15.954289401820464,11.783911526270657,36.188870877933915,0.0028697295090299208,9,0.48163816051866887,3000,PRUNED
476,0.038872990757226944,2026-05-21 12:30:14.666251,2026-05-21 12:30:15.387593,0 days 00:00:00.721342,112,10.786878297881206,56.742631675103816,72.22789680273317,0.003537300059615332,9,0.33270394468981984,3000,PRUNED
477,0.03743492066860199,2026-05-21 12:30:15.394152,2026-05-21 12:30:16.194110,0 days 00:00:00.799958,112,11.89572690282701,10.050540992600546,48.04159479999319,0.0022408357757628073,10,0.6378989678074373,1000,PRUNED
478,0.06405473500490189,2026-05-21 12:30:16.200744,2026-05-21 12:30:16.805859,0 days 00:00:00.605115,112,14.589727435445043,65.62542235947575,13.237781499435407,0.002492288392507337,7,0.3172179141949469,3000,PRUNED
479,0.049178723245859146,2026-05-21 12:30:16.813677,2026-05-21 12:30:17.576274,0 days 00:00:00.762597,112,12.771716849635489,73.98431018908926,83.38716939166873,0.004248416988289773,9,0.36121296855502305,3000,PRUNED
480,0.03362532705068588,2026-05-21 12:30:17.584597,2026-05-21 12:30:18.388075,0 days 00:00:00.803478,128,10.800006789453247,42.320125051860586,39.82702154047761,0.0030875537719789966,9,0.6223710055496463,3000,PRUNED
481,0.036169204860925674,2026-05-21 12:30:18.395395,2026-05-21 12:30:19.174266,0 days 00:00:00.778871,112,13.663568793702714,49.627056916180386,10.48585427552923,0.0037585955240982323,9,0.6600725087100633,3000,PRUNED
482,0.030027862638235092,2026-05-21 12:30:19.183102,2026-05-21 12:30:19.951746,0 days 00:00:00.768644,112,11.539006675867913,57.04923101639216,63.58136475098771,0.002709897715665961,9,0.6440847086268575,3000,PRUNED
483,0.036038242280483246,2026-05-21 12:30:19.960793,2026-05-21 12:30:20.724727,0 days 00:00:00.763934,112,10.016109454434961,62.2979940922344,52.86642266464878,0.0055182692688058,9,0.31079985701050256,1000,PRUNED
484,0.03612959012389183,2026-05-21 12:30:20.733745,2026-05-21 12:30:21.497959,0 days 00:00:00.764214,112,12.561836246871549,13.350076151092408,20.746699881487785,0.004928322718053332,9,0.6037875401438888,2000,PRUNED
485,0.03567034378647804,2026-05-21 12:30:21.507095,2026-05-21 12:30:22.333801,0 days 00:00:00.826706,112,10.032073026546596,52.28560086848254,33.06816020040539,0.00322814320617005,10,0.5025735797968396,3000,PRUNED
486,0.046864818781614304,2026-05-21 12:30:22.342226,2026-05-21 12:30:23.103732,0 days 00:00:00.761506,112,15.119889445625592,47.76274350118102,44.188375743635255,0.002890665499493393,9,0.3219824745771431,3000,PRUNED
487,0.04221152514219284,2026-05-21 12:30:23.111889,2026-05-21 12:30:23.871477,0 days 00:00:00.759588,112,11.613328694915705,11.996957569538514,36.74987347696707,0.0034590067685063538,9,0.3002047883608574,3000,PRUNED
488,0.03281264752149582,2026-05-21 12:30:23.878688,2026-05-21 12:30:24.558443,0 days 00:00:00.679755,80,13.383967330187371,42.79317078380975,24.219468954368082,0.004024018756361622,9,0.3965971344791807,3000,PRUNED
489,0.031719010323286057,2026-05-21 12:30:24.566522,2026-05-21 12:30:25.244897,0 days 00:00:00.678375,128,10.832991724505332,53.763095179449884,52.093949460954875,0.0024811881103810217,7,0.8119065931673745,3000,PRUNED
490,0.04290066286921501,2026-05-21 12:30:25.252621,2026-05-21 12:30:26.020798,0 days 00:00:00.768177,112,12.370246392507292,59.94267050718018,74.40166000727869,0.004601584633899536,9,0.6109623865980719,2000,PRUNED
491,0.053634122014045715,2026-05-21 12:30:26.027458,2026-05-21 12:30:26.802182,0 days 00:00:00.774724,112,97.30445621432155,22.370490434148053,61.81643921563089,0.0033834136265913244,9,0.6316363298081644,3000,PRUNED
492,0.03883032128214836,2026-05-21 12:30:26.809244,2026-05-21 12:30:27.573781,0 days 00:00:00.764537,112,14.27628812043866,47.67899336027575,14.11109536840841,0.0020365902159142097,9,0.32966326714986866,3000,PRUNED
493,0.05463436618447304,2026-05-21 12:30:27.580388,2026-05-21 12:30:28.223092,0 days 00:00:00.642704,112,11.499866908102844,91.86202901672155,39.441399496675686,0.0037040560962889554,7,0.6510574444974973,1000,PRUNED
