epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total,zeta_hat,omega_0_hat
1450,0.0026926074642688036,0.005272377282381058,4.216126035316847e-05,0.0001658726396271959,0.0031669437885284424,0.9736997485160828,4.1950154304504395
1500,0.0018939744913950562,0.0179516039788723,1.8133028788724914e-05,0.00010627257142914459,0.0022548208944499493,0.9557667374610901,4.210723876953125
1550,0.0014312652638182044,0.01320373360067606,3.231370646972209e-05,0.0001467951078666374,0.0018864396261051297,0.9825422167778015,4.161861419677734
1600,0.0016282799188047647,0.033356789499521255,2.1932191884843633e-05,0.00016025800141505897,0.0021811695769429207,0.963089108467102,4.187289714813232
1650,0.0012948266230523586,0.03844987601041794,1.6660869732731953e-05,0.00028118689078837633,0.001845934079028666,0.9877358675003052,4.186753749847412
1700,0.002736347494646907,0.009896114468574524,5.610414973489242e-06,0.00016546482220292091,0.002891412703320384,0.958564817905426,4.126601219177246
1750,0.002300112973898649,0.00245041330344975,1.8169455870520324e-05,0.00018927204655483365,0.0025063115172088146,0.9579872488975525,4.185164451599121
1800,0.0023478632792830467,0.002785462886095047,9.428190423932392e-06,0.0001476288598496467,0.002469999948516488,0.9891765117645264,4.205528259277344
1850,0.0014404270332306623,0.0019048403482884169,1.3809196389047429e-05,0.00011046419967897236,0.0015975674614310265,0.9851717352867126,4.239475250244141
1900,0.004268897231668234,0.004848496522754431,3.31554256263189e-05,0.00012385360605549067,0.0046489364467561245,1.007483720779419,4.288248538970947
1950,0.0028651657048612833,0.016704492270946503,2.0916559151373804e-05,0.00016935363237280399,0.003241376020014286,0.9780437350273132,4.3180928230285645
2000,0.0014062884729355574,0.025738760828971863,3.864556674670894e-06,0.00019547389820218086,0.0017023216933012009,1.0043745040893555,4.272563457489014
2050,0.004160403739660978,0.05175444856286049,9.384947588841897e-06,9.394383960170671e-05,0.004771797452121973,0.9901955127716064,4.277729511260986
2100,0.003755536861717701,0.006242385599762201,2.5154769900836982e-05,0.0001467969996156171,0.004069508519023657,0.987019956111908,4.277743339538574
2150,0.0031695689540356398,0.007394858170300722,1.2019824680464808e-05,0.0003951210528612137,0.0033637159503996372,0.9651787877082825,4.266842842102051
2200,0.0014498819364234805,0.03484943136572838,1.1129395716125146e-05,9.440440771868452e-05,0.0019096701871603727,0.9764370322227478,4.235698699951172
2250,0.002810888458043337,0.14455083012580872,0.00011406472913222387,7.526353147113696e-05,0.005397044122219086,0.9686091542243958,4.2655415534973145
2300,0.0018479139544069767,0.002654590643942356,5.195155154069653e-06,0.00021093693794682622,0.001926411408931017,0.989033579826355,4.240895748138428
2350,0.005183963105082512,0.027408331632614136,1.8477039702702314e-05,0.00011975020606769249,0.005642816424369812,0.9730427265167236,4.323628902435303
2400,0.002150601474568248,0.016932912170886993,3.616240428527817e-05,0.0001320451992796734,0.0026815547607839108,1.0124647617340088,4.337441444396973
