number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
45,0.005222393199801445,2026-05-19 00:33:16.274186,2026-05-19 00:33:16.419270,0 days 00:00:00.145084,32,2.2533009658652894,0.4703048852005512,0.005321054763647334,2,0.4532488915339297,3000,PRUNED
46,0.021423446014523506,2026-05-19 00:33:16.425602,2026-05-19 00:33:16.671202,0 days 00:00:00.245600,48,1.2156430709150865,1.441832304258239,0.0007319683286893146,6,0.5452302323415884,5000,PRUNED
47,0.008259826339781284,2026-05-19 00:33:16.678892,2026-05-19 00:33:16.851931,0 days 00:00:00.173039,32,3.871619692502239,0.20478377070664489,0.0031720508220271348,3,0.5903529452082773,4000,PRUNED
48,0.0004144588892813772,2026-05-19 00:33:16.859919,2026-05-19 00:33:17.101305,0 days 00:00:00.241386,80,1.017154036594369,0.029407195367001808,0.0069598849428835815,2,0.49956998286989523,4000,PRUNED
49,0.00026934273773804307,2026-05-19 00:33:17.108815,2026-05-19 00:33:17.497411,0 days 00:00:00.388596,128,16.067666171088224,0.07800210337745926,0.008621278245641085,5,0.6824487135703412,5000,PRUNED
50,0.004718714859336615,2026-05-19 00:33:17.505387,2026-05-19 00:33:17.673835,0 days 00:00:00.168448,64,2.049139472242947,0.7163797948957996,0.0004399805708204624,3,0.4805097916474388,2000,PRUNED
51,0.00020927593868691474,2026-05-19 00:33:17.681209,2026-05-19 00:33:17.975636,0 days 00:00:00.294427,48,2.7178463307359078,0.1386181084042286,0.004228203857545652,3,0.40524441760845875,5000,PRUNED
52,0.0003181457577738911,2026-05-19 00:33:17.982678,2026-05-19 00:33:18.319891,0 days 00:00:00.337213,48,1.5347076130058717,0.08257732044566557,0.00454079209014995,4,0.4531960198831538,5000,PRUNED
53,0.005139157176017761,2026-05-19 00:33:18.328071,2026-05-19 00:33:18.469438,0 days 00:00:00.141367,32,1.70876609624785,0.30498651067466803,0.006083473742345245,2,0.4300041980860095,5000,PRUNED
54,0.0001138666775659658,2026-05-19 00:33:18.478650,2026-05-19 00:33:18.938378,0 days 00:00:00.459728,96,1.193545056240931,0.04735352693608804,0.009841965876914941,3,0.3772855073574551,4000,PRUNED
55,0.0001877898903330788,2026-05-19 00:33:18.944608,2026-05-19 00:33:19.236194,0 days 00:00:00.291586,48,1.8849990782536246,0.1957097096001634,0.007355837747109048,3,0.7884878336646605,4000,PRUNED
56,0.00019436550792306662,2026-05-19 00:33:19.242411,2026-05-19 00:33:19.736197,0 days 00:00:00.493786,64,5.234950285435358,0.09542973764208701,0.0037880358998842885,4,0.5229227209058432,3000,PRUNED
57,0.0006083985790610313,2026-05-19 00:33:19.742582,2026-05-19 00:33:19.993029,0 days 00:00:00.250447,112,2.150427282925036,0.29672059059264,0.005647916279228246,2,0.5017646421611102,5000,PRUNED
58,0.006316313985735178,2026-05-19 00:33:19.999008,2026-05-19 00:33:20.208609,0 days 00:00:00.209601,48,1.2706050541352218,0.019783641488953396,0.0022824386460323794,5,0.3993072369380064,4000,PRUNED
59,0.011415745131671429,2026-05-19 00:33:20.214817,2026-05-19 00:33:20.401600,0 days 00:00:00.186783,16,32.081587962305086,0.46480219676539763,0.008639812178072139,4,0.7501379419496651,1000,PRUNED
60,0.14531104266643524,2026-05-19 00:33:20.407790,2026-05-19 00:33:20.585722,0 days 00:00:00.177932,32,79.6930450353803,0.06343462515173688,0.0009296879330626272,3,0.8667746208747988,5000,PRUNED
61,0.04275178909301758,2026-05-19 00:33:20.592111,2026-05-19 00:33:20.767503,0 days 00:00:00.175392,32,8.664806022699544,0.03026023057618604,0.0051362870369709435,3,0.43579421375815885,2000,PRUNED
62,0.04303884878754616,2026-05-19 00:33:20.775016,2026-05-19 00:33:20.984266,0 days 00:00:00.209250,48,26.613694487007553,0.011913298919249363,0.007018248895502616,3,0.3611121833318959,3000,PRUNED
63,0.05780206248164177,2026-05-19 00:33:20.993289,2026-05-19 00:33:21.192559,0 days 00:00:00.199270,32,12.473245328896434,0.1206612899115299,0.0017466910062293242,4,0.466743220015262,2000,PRUNED
64,0.011536452919244766,2026-05-19 00:33:21.200767,2026-05-19 00:33:21.342043,0 days 00:00:00.141276,16,2.954178604469808,0.1520344180887459,0.0035371097892221413,2,0.5789906237706611,3000,PRUNED
65,0.01054641418159008,2026-05-19 00:33:21.349707,2026-05-19 00:33:21.515558,0 days 00:00:00.165851,48,2.4831315368698097,0.0062490737584765515,0.004280788514883062,3,0.5466561981338447,4000,PRUNED
66,0.0038418264593929052,2026-05-19 00:33:21.522421,2026-05-19 00:33:21.710669,0 days 00:00:00.188248,48,1.5654558108081755,0.04087273736265355,0.002715655582953468,4,0.6280617532504228,4000,PRUNED
67,0.005763388704508543,2026-05-19 00:33:21.717155,2026-05-19 00:33:21.951493,0 days 00:00:00.234338,64,18.981954544220844,0.003765470566667462,0.008800184397667565,6,0.4161117062282915,1000,PRUNED
68,0.07170496135950089,2026-05-19 00:33:21.959987,2026-05-19 00:33:22.102232,0 days 00:00:00.142245,32,48.91397721056889,0.1659862432395182,0.006472290408374208,2,0.4943434277183384,3000,PRUNED
69,0.003980966284871101,2026-05-19 00:33:22.110030,2026-05-19 00:33:22.250047,0 days 00:00:00.140017,80,6.712016679968713,0.8370224643969431,0.004871342565112882,2,0.4571358406137323,4000,PRUNED
70,0.04270004481077194,2026-05-19 00:33:22.257934,2026-05-19 00:33:22.424818,0 days 00:00:00.166884,96,1.4039055639196194,3.944568768649447,0.003276143432804717,3,0.3293374681900416,5000,PRUNED
71,0.00029762228950858116,2026-05-19 00:33:22.430933,2026-05-19 00:33:22.740588,0 days 00:00:00.309655,48,1.7146118826542156,0.2510074101884628,0.0058881047355419085,3,0.3219176523329512,5000,PRUNED
72,0.00013894846779294312,2026-05-19 00:33:22.747070,2026-05-19 00:33:23.181829,0 days 00:00:00.434759,48,1.1115540571894282,0.10492626004491917,0.007261058177550544,3,0.36205054700051986,5000,PRUNED
73,0.07066351920366287,2026-05-19 00:33:23.190056,2026-05-19 00:33:23.351822,0 days 00:00:00.161766,64,99.03907648466542,0.06629015316182688,0.004149437893674885,3,0.38865580684788326,5000,PRUNED
