epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
2550,0.0,0.0002471869520377368,0.0003381088317837566,2.2037725102563854e-06,0.0013979905052110553,0.004639061167836189
2600,0.0,0.00022114849707577378,0.00032648490741848946,8.597705232205044e-07,0.001428806222975254,0.004379189107567072
2650,0.0,0.00021902377193327993,0.00012235056783538312,1.6898848116397858e-06,0.001544283702969551,0.0023355232551693916
2700,0.0,0.00026236128178425133,0.0001848456886364147,4.870551038038684e-07,0.001791865681298077,0.003165133995935321
2750,0.0,0.00021138499141670763,0.0003861788136418909,5.1348761189728975e-06,0.001392375910654664,0.004970062058418989
2800,0.0,0.0003627454861998558,0.0016088888514786959,3.4806753319571726e-06,0.0036790973972529173,0.017937423661351204
2850,0.0,0.0002062340936390683,0.00021396046213340014,3.1658692023484036e-06,0.001707802526652813,0.003202433930709958
2900,0.0,0.0003356715606059879,0.00014708912931382656,2.1424757505883463e-06,0.0021455404348671436,0.003170673968270421
2950,0.0,0.00021461100550368428,0.0003684051043819636,2.9434095267788507e-05,0.0014134609373286366,0.005051447078585625
3000,0.0,0.00022550039284396917,0.0004807728691957891,1.1316604968669708e-06,0.003633922664448619,0.005946547258645296
3050,0.0,0.000183818323421292,0.0002749423438217491,2.537728278184659e-06,0.0012380441185086966,0.0036938923876732588
3100,0.0,0.0002792853338178247,0.001184843247756362,1.98985549104691e-06,0.004090925212949514,0.013264758512377739
3150,0.0,0.000325683067785576,0.0002353434101678431,8.802255706541473e-07,0.0025925547815859318,0.003990651573985815
3200,0.0,0.00028589204885065556,0.00020216093980707228,6.884311915200669e-06,0.0014072130434215069,0.003519912716001272
3250,0.0,0.00018336930952500552,0.0001642221468500793,6.012800213284208e-07,0.0010675393277779222,0.002565080998465419
3300,0.0,0.000198590278159827,0.00011725830700015649,9.340682481706608e-06,0.0013032593997195363,0.002258941298350692
3350,0.0,0.0001963355898624286,0.000229114419198595,1.0264094498779741e-06,0.0021350467577576637,0.003283086232841015
3400,0.0,0.00017896828649099916,0.00014203682076185942,1.7504399920653668e-06,0.0015531331300735474,0.0023327141534537077
3450,0.0,0.0002153885579900816,0.00024794114870019257,6.012665494381508e-07,0.0013661690754815936,0.003562366822734475
3500,0.0,0.0001382416085107252,0.0009336657240055501,2.1568317606579512e-05,0.0019819745793938637,0.010243548080325127
3550,0.0,0.00022044953948352486,0.00030767006683163345,6.606846454815241e-06,0.00135949591640383,0.004245017189532518
3600,0.0,0.00022934016305953264,0.00035906871198676527,7.927921501504898e-07,0.002947890665382147,0.004745315760374069
3650,0.0,0.00027505523758009076,0.0003752377233467996,2.5912925138982246e-06,0.002024322748184204,0.005153566598892212
3700,0.0,0.00013466588279698044,0.00011513655044836923,1.0524528079258744e-05,0.0010361324530094862,0.001929940190166235
3750,0.0,0.0001601263356860727,0.00017304068023804575,4.27862505603116e-05,0.0007121808594092727,0.0029589012265205383
3800,0.0,0.00017842947272583842,3.4337423130637035e-05,1.2846477375205723e-06,0.0007147920550778508,0.0012483680620789528
3850,0.0,0.0001015092566376552,0.00014257147267926484,2.7437476092018187e-05,0.001965068280696869,0.0022076359018683434
3900,0.0,0.00011171245569130406,2.7135007258038968e-05,1.9933819203288294e-05,0.0004981348756700754,0.001029250561259687
3950,0.0,9.846428292803466e-05,1.0323451533622574e-05,1.1395165984140476e-06,0.00044155094656161964,0.0006069511291570961
4000,0.0,0.00010534646571613848,5.518805664905813e-06,1.8273121327183617e-07,0.00040028520743362606,0.0005837476928718388
4050,0.0,8.570904901716858e-05,5.119196430314332e-06,9.34279356101797e-08,0.00042957160621881485,0.00048067147145047784
4100,0.0,6.150313856778666e-05,5.465852154884487e-06,1.5189199586984614e-07,0.0003076351131312549,0.00036369316512718797
4150,0.0,5.556637916015461e-05,4.181605163466884e-06,2.326786159301264e-07,0.00028411182574927807,0.00032197474502027035
4200,0.0,4.266702671884559e-05,3.561565790732857e-06,3.670552217727163e-08,0.0002971579087898135,0.00024931784719228745
4250,0.0,5.393819810706191e-05,3.0170731406542473e-06,4.364315770999383e-07,0.00019378637080080807,0.0003042260359507054
4300,0.0,4.355326746008359e-05,2.6353018256486394e-06,9.594306220606086e-07,0.00015862856525927782,0.00025371366064064205
4350,0.0,4.1694445826578885e-05,4.923974847770296e-05,1.4435153389058542e-05,0.00015567785885650665,0.0008452212205156684
4400,0.0,3.641038711066358e-05,2.4780508738331264e-06,3.1138705480771023e-07,0.0001305621408391744,0.00020994633086957037
4450,0.0,2.4146991563611664e-05,3.2315217595169088e-06,3.196529178239871e-06,0.00011409405851736665,0.00018501546583138406
4500,0.0,2.9518143492168747e-05,2.056634912150912e-06,1.6499412822668091e-06,7.822877523722127e-05,0.00018465648463461548
4550,0.0,2.6656021873350255e-05,4.825447831535712e-06,6.035254500602605e-06,7.745199400233105e-05,0.00024188712995965034
4600,0.0,2.41996422118973e-05,2.517892653486342e-06,5.007165668757807e-07,6.613746518269181e-05,0.00015118431474547833
4650,0.0,3.0441238777711987e-05,2.0465113266254775e-06,9.293400466958701e-07,5.551608046516776e-05,0.00018196471501141787
4700,0.0,2.327998481632676e-05,1.4576809235222754e-06,8.607506742919213e-07,4.801299292012118e-05,0.00013958424096927047
4750,0.0,1.501102542533772e-05,1.493210129410727e-05,3.7592530134133995e-05,7.79453621362336e-05,0.0006003014277666807
4800,0.0,2.0962719645467587e-05,1.9824456103378907e-06,7.211866659417865e-08,5.714943108614534e-05,0.0001253592490684241
4850,0.0,1.5666761100874282e-05,1.3172635817682021e-06,6.301581834122771e-07,3.9562884921906516e-05,9.780802065506577e-05
4900,0.0,2.8320146157057025e-05,0.00018112118414137512,5.8355293731437996e-05,0.00027625125949271023,0.0025363655295222998
4950,0.0,1.7025262422976084e-05,1.408862317475723e-06,9.771266604730044e-07,5.718104148400016e-05,0.00010898620530497283
5000,0.0,2.1501369701582007e-05,3.89603701478336e-06,1.9118340333079686e-06,2.918065911217127e-05,0.00016558555944357067
5050,0.0,2.0598832634277642e-05,1.322884600085672e-06,8.001475180208217e-07,3.462818858679384e-05,0.00012422449071891606
5100,0.0,1.0846379154827446e-05,6.449419288401259e-06,6.746347480657278e-06,2.4475495592923835e-05,0.00018618955800775439
5150,0.0,1.575137684994843e-05,2.4919621864682995e-05,1.5012311450846028e-05,3.896265116054565e-05,0.00047807622468099
5200,0.0,2.0640143702621572e-05,5.5677555792499334e-05,1.7951015252037905e-05,6.0036018112441525e-05,0.0008394864271394908
5250,0.0,1.3447341189021245e-05,7.909283112894627e-07,1.3152494204859977e-07,2.9522974728024565e-05,7.64612341299653e-05
5300,0.0,9.086921636480838e-06,1.011612198453804e-06,6.906416416541106e-08,3.24506800097879e-05,5.624136974802241e-05
5350,0.0,1.5021682884253096e-05,1.1814211120508844e-06,4.7275285908199294e-08,5.625786798191257e-05,8.739538316149265e-05
5400,0.0,1.0096428013639525e-05,1.1035336910936167e-06,2.9783544164274645e-07,1.8592294509289786e-05,6.449583452194929e-05
5450,0.0,7.71602844906738e-06,6.972910568947555e-07,8.584625987850814e-08,1.7699823729344644e-05,4.641151463147253e-05
5500,0.0,7.652885869902093e-06,2.6334337235311978e-05,1.3666217455465812e-06,5.034108835388906e-05,0.00031527402461506426
5550,0.0,7.7491777119576e-06,7.494102192140417e-07,1.6791462087439868e-07,1.2902919479529373e-05,4.791913670487702e-05
5600,0.0,6.322723947960185e-06,0.00014933405327610672,2.694567410799209e-05,0.0002012167969951406,0.0017944109858945012
5650,0.0,1.1964598343183752e-05,1.0847770681721158e-06,5.460905754262058e-07,1.4705245121149346e-05,7.613166962983087e-05
5700,0.0,1.56568185047945e-05,8.985885870060883e-06,1.2196931493235752e-05,1.0972477866744157e-05,0.0002901122788898647
5750,0.0,6.396364824468037e-06,2.6546120352577418e-05,1.0850463695533108e-05,4.203924981993623e-05,0.0004059476777911186
5800,0.0,1.535814044473227e-05,2.1901643776800483e-05,2.0493753254413605e-05,4.0925191569840536e-05,0.0005007446743547916
5850,0.0,1.2649365999095608e-05,0.00015357545635197312,8.557997716707177e-06,0.00034926438820548356,0.001684581278823316
5900,0.0,0.00023015284386929125,0.04246712476015091,0.06487070024013519,0.03174388036131859,1.0745290517807007
5950,0.0,0.0001480340724810958,0.04493746533989906,0.006837721914052963,0.0389162078499794,0.5184920430183411
6000,0.0,3.705136987264268e-05,0.046705156564712524,0.003885839832946658,0.04027869552373886,0.5060952305793762
6050,0.0,1.5661160432500765e-05,0.04628128930926323,0.003922893200069666,0.03993700444698334,0.5021201372146606
6100,0.0,0.001457198173739016,0.026347164064645767,0.0008580691646784544,0.03797541931271553,0.2793383002281189
6150,0.0,0.0029262127354741096,0.002567288698628545,0.0002149736537830904,0.03577018901705742,0.04245368391275406
6200,0.0,0.0003791504423134029,0.0011686914367601275,3.7031713873147964e-05,0.002466457197442651,0.013952984474599361
6250,0.0,0.00038310352829284966,6.325811409624293e-05,4.143923433730379e-06,0.001615016022697091,0.0025895379949361086
6300,0.0,0.00034282010165043175,6.522732292069122e-05,3.92924266634509e-06,0.0017103514401242137,0.0024056662805378437
6350,0.0,0.0002494537038728595,6.152163405204192e-05,2.8705001113848994e-06,0.0016096383333206177,0.001891189836896956
6400,0.0,0.000288288138108328,0.00010265933815389872,5.3806147661816794e-06,0.001572280190885067,0.002521840389817953
6450,0.0,0.00031688634771853685,5.8473578974371776e-05,1.4081412018640549e-06,0.0016851614927873015,0.0021832489874213934
6500,0.0,0.00022497220197692513,8.95601770025678e-05,3.669401621664292e-06,0.0013286118628457189,0.0020571567583829165
6550,0.0,0.00022297723626252264,2.54515434789937e-05,6.165598733787192e-07,0.0012984072091057897,0.0013755671679973602
6600,0.0,0.0001550218294141814,9.415327076567337e-05,5.8323184930486605e-06,0.0012103397166356444,0.0017749650869518518
6650,0.0,0.00020802579820156097,8.244982018368319e-05,5.595336006081197e-06,0.0011960371630266309,0.001920580631121993
6700,0.0,0.00024199829204007983,4.0541017369832844e-05,1.3700351928491727e-06,0.001143689383752644,0.0016291020438075066
6750,0.0,0.00028035775176249444,4.739580617751926e-05,2.322004775123787e-06,0.00114921061322093,0.0018989669624716043
6800,0.0,0.00017650607333052903,0.00010179395758314058,6.822890100011136e-06,0.001088434481061995,0.0019686988089233637
6850,0.0,0.00020968411990907043,4.294610334909521e-05,2.4228957045124844e-06,0.0010708291083574295,0.0015021105064079165
