run,zeta_true,zeta_pred,omega_0_true,omega_0_pred,abs_error_zeta,rel_error_zeta_pct,abs_error_omega_0,rel_error_omega_0_pct,best_val_loss,damped_case
156,1.3182586569656773,1.2133973836898804,2.0953138578257082,1.9761576652526855,0.10486127327579697,7.9545294636762005,0.11915619257302268,5.686794468904539,2.9217468181741424e-05,overdamped
157,1.0,0.9843078255653381,1.4737141537500977,1.481846570968628,0.015692174434661865,1.5692174434661865,0.008132417218530197,0.5518313845216171,1.0764664693851955e-05,critically_damped
158,1.3216233772738772,1.2865381240844727,1.1186288129629272,1.0982320308685303,0.035085253189404586,2.654708882478699,0.02039678209439688,1.8233735675350298,3.0037740543775726e-06,overdamped
159,1.1513422512796192,0.8112860918045044,3.2537210652504576,2.2462618350982666,0.3400561594751148,29.535627577045076,1.007459230152191,30.96329433127486,9.124203643295914e-05,overdamped
160,1.6927453479716168,1.580003023147583,0.6781623029255079,0.6587390303611755,0.11274232482403379,6.660324009109267,0.019423272564332406,2.8641038407093435,5.2478781071840785e-06,overdamped
161,1.2921846073273695,1.215734601020813,1.9191744918938223,1.8054711818695068,0.07645000630655652,5.916337795160582,0.11370331002431544,5.92459468925695,3.1955332815414295e-05,overdamped
162,1.2487047599216292,1.1416184902191162,2.4770924587033987,2.320028305053711,0.107086269702513,8.575787739387964,0.15706415364968773,6.340665771188084,4.926804831484333e-05,overdamped
163,0.3088657080675412,0.31030914187431335,2.248376735796317,2.2577590942382812,0.001443433806772143,0.46733378587191693,0.009382358441964112,0.41729476615675454,1.054068525263574e-05,underdamped
164,1.0,0.9273395538330078,3.084232385273745,2.9781241416931152,0.07266044616699219,7.266044616699219,0.10610824358062976,3.4403452893907662,5.30749857716728e-05,critically_damped
165,0.22501136360922006,0.22978197038173676,2.539607699081915,2.5533742904663086,0.0047706067725167,2.12016259801077,0.0137665913843934,0.5420755099053335,3.319106326671317e-05,underdamped
166,1.0350821765079325,1.0087906122207642,1.1960754658688395,1.1812551021575928,0.02629156428716839,2.540046083671203,0.014820363711246731,1.239082661099573,6.9668208197981585e-06,overdamped
167,0.6040868071490065,0.5879455208778381,1.2237422024083209,1.2466803789138794,0.016141286271168398,2.6720143661715365,0.022938176505558516,1.8744288184567186,1.6240372133324854e-05,underdamped
168,0.7991001141132542,0.7918108701705933,1.8022549450771326,1.8468027114868164,0.00728924394266095,0.912181566980463,0.04454776640968383,2.471779396769933,3.7403729038487654e-06,underdamped
169,0.23266519619459783,0.2734472155570984,3.774400340036284,3.69661545753479,0.04078201936250056,17.528199330849237,0.07778488250149396,2.0608540561107036,0.0004584432754199952,underdamped
170,1.355889831331147,1.2898859977722168,0.6535025487757045,0.6476934552192688,0.06600383355893014,4.867934844981526,0.005809093556435663,0.8889167406184766,2.511109869374195e-06,overdamped
171,1.2699982069465874,0.937495231628418,3.661715794481582,2.6025092601776123,0.3325029753181694,26.181373603478917,1.0592065343039696,28.926508602886532,8.016473293537274e-05,overdamped
172,0.15462889428296747,0.15713365375995636,3.016207240845755,3.0072684288024902,0.002504759476988888,1.6198521554485372,0.008938812043264743,0.2963593456780599,2.8997510526096448e-05,underdamped
173,0.6438821755295084,0.6497573852539062,1.7462143540128598,1.7783203125,0.005875209724397812,0.9124665890255812,0.03210595848714015,1.8386035147036541,6.313035555649549e-06,underdamped
174,1.7700266820876682,1.6702148914337158,0.5239790890819592,0.49746158719062805,0.0998117906539524,5.638999211934411,0.026517501891331174,5.060793921717625,7.027393280623073e-07,overdamped
175,0.6983700135865879,0.6920398473739624,0.9100321170146219,0.9140710234642029,0.006330166212625499,0.9064201053129335,0.004038906449580937,0.443820209646078,7.606585313624237e-06,underdamped
176,1.819688372921225,1.5443111658096313,2.1044117381899126,1.8682035207748413,0.27537720711159364,15.133206938587984,0.23620821741507125,11.224429760035612,4.2265433876309544e-05,overdamped
177,1.1035318870312003,0.9444266557693481,3.359721769341907,2.5175256729125977,0.15910523126185216,14.417819107147716,0.8421960964293094,25.0674357655002,2.7858157409355044e-05,overdamped
178,1.5894659650577565,1.436842441558838,0.4717681550788716,0.4140951335430145,0.1526235234989186,9.602188839153452,0.05767302153585707,12.224865310422475,1.9185695236956235e-06,overdamped
179,1.9336945486568613,1.6736981868743896,1.3683213266150605,1.2329024076461792,0.25999636178247165,13.445575567406154,0.13541891896888125,9.89671916492592,3.2752592233009636e-05,overdamped
180,0.6746886760810379,0.6856881976127625,2.958589041463746,3.074080228805542,0.010999521531724565,1.6303106783436507,0.11549118734179586,3.903590046580353,1.3704882803722285e-05,underdamped
181,1.0,0.9977810978889465,0.6719915087476298,0.6621132493019104,0.002218902111053467,0.22189021110534668,0.009878259445719406,1.469997658769412,8.308591077366145e-07,critically_damped
182,0.2670714461467273,0.2681402564048767,3.0732251423775,3.1157352924346924,0.0010688102581494219,0.40019637949697723,0.0425101500571925,1.383242297188351,5.9973413044644985e-06,underdamped
183,1.0,0.980419397354126,1.7288638576657154,1.7199013233184814,0.019580602645874023,1.9580602645874023,0.00896253434723393,0.5184060218214639,7.284600087587023e-06,critically_damped
184,1.60739588033459,1.5257033109664917,0.49311418157038633,0.4798344373703003,0.08169256936809832,5.082293065918115,0.013279744200086041,2.693036358799288,2.4296011815749807e-06,overdamped
185,0.18416896500997954,0.18578097224235535,2.4632580565127524,2.473799228668213,0.0016120072323758117,0.8752871214150887,0.010541172155460465,0.4279361688309531,2.591351221781224e-05,underdamped
186,0.7017994092763566,0.5937453508377075,3.420954052141573,2.5242156982421875,0.10805405843864913,15.396715501665417,0.8967383538993854,26.213107227734106,2.7315685656503774e-05,underdamped
187,0.6742677380602377,0.6722813844680786,1.5155257556650232,1.5334676504135132,0.0019863535921590403,0.2945941916001302,0.01794189474848995,1.1838726383516276,8.138368684740271e-06,underdamped
188,1.921452837328368,1.635687232017517,1.7740157545306878,1.5165481567382812,0.2857656053108508,14.872371559646808,0.2574675977924066,14.513264447334015,5.8864836319116876e-05,overdamped
189,1.027217540722452,0.9687005281448364,2.8479953372602886,2.74147891998291,0.058517012577615546,5.696652389372164,0.10651641727737848,3.7400488646812544,3.699292574310675e-05,overdamped
190,0.26303966429600717,0.37359392642974854,3.9559489332797244,3.4503324031829834,0.11055426213374137,42.02950244390939,0.505616530096741,12.781169287682232,0.0005663466872647405,underdamped
191,1.6174245623551478,1.407136082649231,2.3583048185134756,2.114210367202759,0.2102884797059168,13.00143973328275,0.24409445131071683,10.350419903080144,6.677950295852497e-05,overdamped
192,1.0,0.960082471370697,0.371408327878269,0.3909803330898285,0.03991752862930298,3.991752862930298,0.019572005211559496,5.269673225521836,2.3608477022207808e-06,critically_damped
193,0.16699825798056053,0.17012950778007507,2.2033381254085675,2.194247245788574,0.0031312497995145405,1.8750194387530883,0.00909087961999333,0.4125957570995872,3.967425800510682e-05,underdamped
194,1.2260447021358343,0.9061075448989868,3.8255215681963324,2.775622844696045,0.31993715723684746,26.095064615466313,1.0498987235002875,27.444590359355804,0.00011954613000852987,overdamped
195,1.0,0.9535604119300842,2.1080821907862966,2.0763661861419678,0.04643958806991577,4.643958806991577,0.03171600464432878,1.504495639826025,2.9356868253671564e-05,critically_damped
196,0.15011205423942964,0.1555625945329666,2.644367288881744,2.652672290802002,0.005450540293536976,3.630981083533326,0.008305001920257737,0.3140638577392846,5.257403972791508e-05,underdamped
197,1.2254661263289621,0.9913284778594971,3.8990230020621772,3.0393283367156982,0.23413764846946505,19.106007374586014,0.859694665346479,22.048976497235078,9.644441888667643e-05,overdamped
198,0.042497408488176305,0.04654589295387268,1.410340570812581,1.4171967506408691,0.004048484465696375,9.526426692165831,0.006856179828288234,0.4861364673312902,4.005790106020868e-05,underdamped
199,1.3819268107789098,1.2909362316131592,2.313685175738697,2.215441942214966,0.0909905791657506,6.584326930777516,0.0982432335237311,4.246179841315908,2.216909888375085e-05,overdamped
200,0.5677538692563427,0.5645233988761902,2.1240710923715604,2.1689798831939697,0.0032304703801525614,0.5689913455603406,0.044908790822409284,2.1142790833930083,1.0556704182818066e-05,underdamped
201,0.5035812382337491,0.46421459317207336,3.497380607482641,2.4278221130371094,0.039366645061675754,7.817337516335904,1.0695584944455314,30.58170140696762,2.7735195544664748e-05,underdamped
202,1.9592607273725795,1.6817065477371216,0.5095010193758595,0.4540746212005615,0.2775541796354579,14.166270765181183,0.05542639817529793,10.878564726562367,2.7886956104339333e-06,overdamped
203,0.1993722080697284,0.20358210802078247,3.140930593421024,3.1586906909942627,0.004209899951054058,2.1115781340906294,0.01776009757323882,0.565440624840263,1.92613952094689e-05,underdamped
204,0.3406288250682304,0.2672576308250427,0.4233190827959672,0.3731990456581116,0.07337119424318767,21.53992523342406,0.05012003713785562,11.839777410179416,6.5241451920883264e-06,underdamped
205,1.1730718959806656,1.1320279836654663,1.382662838136156,1.3885226249694824,0.04104391231519933,3.4988403060229656,0.00585978683332633,0.4238044642340561,9.791029697225895e-06,overdamped
206,0.42410741924594997,0.4197773337364197,2.2913728000079145,2.310371160507202,0.00433008550953029,1.020987917926324,0.018998360499287603,0.8291256882870383,1.950814839801751e-05,underdamped
207,0.7848284475580507,0.7897949814796448,1.4226028046666113,1.454473853111267,0.004966533921594074,0.6328177752790642,0.031871048444655825,2.2403335871480192,8.440483725280501e-06,underdamped
208,1.0,0.9909573793411255,0.6503718101178502,0.632507860660553,0.009042620658874512,0.9042620658874512,0.01786394945729719,2.746728744909803,1.8590702666188008e-06,critically_damped
209,0.32379963929838973,0.3312150239944458,2.9837894334764603,3.00360107421875,0.007415384696056071,2.2901151811421885,0.019811640742289693,0.6639758328792938,5.3103249229025096e-05,underdamped
210,1.9150768654366659,1.6246775388717651,1.118108375671611,0.9463956952095032,0.29039932656490075,15.16384703956441,0.17171268046210786,15.357427258244593,1.7990587366512045e-05,overdamped
211,1.5215310528651713,1.3258025646209717,2.380648589094777,2.0603621006011963,0.19572848824419964,12.863916768285891,0.32028648849358055,13.45374911529328,6.847019540145993e-05,overdamped
212,1.9842348270417114,1.7858935594558716,0.39840420111514985,0.36991509795188904,0.1983412675858398,9.995856583242524,0.02848910316326081,7.150803903050878,2.7776582101068925e-06,overdamped
213,0.1433021954362912,0.15255911648273468,3.9132688532906363,3.894855260848999,0.00925692104644349,6.459720326168275,0.018413592441637316,0.47054248332959475,7.435845327563584e-05,underdamped
214,0.7499904102358385,0.7446849942207336,0.8920126531576629,0.9036234021186829,0.0053054160151048135,0.7073978470520039,0.01161074896101999,1.3016350070729092,1.1303480278002098e-05,underdamped
215,1.6465612605304332,1.4519429206848145,2.5484593364920887,2.2990469932556152,0.19461833984561872,11.819684120524201,0.24941234323647343,9.786789204954918,3.230025322409347e-05,overdamped
216,0.11660045060243736,0.1285800337791443,3.911095230893696,3.8989624977111816,0.011979583176706929,10.274045353008708,0.01213273318251451,0.31021318751530746,0.00015749096928630024,underdamped
217,0.9179273738287987,0.7464962601661682,3.6204544304201,2.781694173812866,0.17143111366263053,18.675890767650632,0.8387602566072339,23.167264572086,0.00010108515562023968,underdamped
218,0.3427151510560434,0.4411587119102478,3.9212982580321887,3.2183420658111572,0.09844356085420441,28.724601334624445,0.7029561922210315,17.926618838062918,0.00015893779345788062,underdamped
219,1.7602205090202283,1.271246314048767,3.313337254741794,2.191756010055542,0.4889741949714612,27.77914428707761,1.121581244686252,33.85050052122316,8.49520347401267e-06,overdamped
220,1.8447523582385892,1.5579924583435059,2.2193280041373757,1.905861258506775,0.2867598998950833,15.544628449147943,0.31346674563060084,14.124399144525793,5.647193029290065e-05,overdamped
221,0.4888628088666498,0.4960673153400421,2.724093577670932,2.797067642211914,0.007204506473392325,1.473727668115073,0.07297406454098221,2.67883839010311,1.0190881766902748e-05,underdamped
222,1.9547555337230378,1.5810894966125488,2.730812236176339,2.204580545425415,0.37366603711048896,19.115742642191304,0.5262316907509241,19.270152805809506,7.970845035742968e-05,overdamped
223,1.7956761388280518,1.1186200380325317,3.8554098691249052,1.9903714656829834,0.67705610079552,37.70480022290661,1.8650384034419218,48.374581866836515,1.137551043939311e-05,overdamped
224,1.3654874347130495,1.0251128673553467,3.840489473729388,2.5004351139068604,0.3403745673577028,24.926964445427565,1.3400543598225276,34.89280126892887,2.6713301849667914e-05,overdamped
225,0.36457154007851733,0.369070440530777,1.5909874881324906,1.5940006971359253,0.0044989004522596465,1.2340240412871295,0.0030132090034347137,0.18939237586158733,4.771180556417676e-06,underdamped
226,1.0,0.973581075668335,0.3511744564948013,0.35601693391799927,0.02641892433166504,2.641892433166504,0.004842477423197988,1.3789378280904878,2.285052005390753e-06,critically_damped
227,1.683398636593757,1.1251931190490723,3.529936776022921,2.285727024078369,0.5582055175446847,33.159437426786546,1.244209751944552,35.24736647964465,0.00010833477426785976,overdamped
228,0.8067157613724871,0.7904587984085083,1.112298252650463,1.1243665218353271,0.016256962963978827,2.015203339565403,0.012068269184864144,1.084984998952126,5.901123586227186e-06,underdamped
229,1.3344732621772908,1.2925574779510498,1.5629576613020784,1.4998749494552612,0.04191578422624098,3.140998430935387,0.06308271184681713,4.036111368126492,1.007992250379175e-05,overdamped
