run,nu_true,nu_pred,abs_error,rel_error_pct,best_val_loss,ic,nu_class
125,0.05276208780909126,0.05927816778421402,0.006516079975122761,12.349928226304945,1.270546272280626e-05,Gauss,high
126,0.19810006167634547,0.18880154192447662,0.00929851975186885,4.693850003469816,2.565480599514558e-06,Gauss,high
128,0.009553325357897291,0.03428085520863533,0.02472752985073804,258.83688584202713,0.00013475236482918262,Gauss,low
129,0.4439827768221535,0.38218259811401367,0.06180017870813981,13.919499118970363,1.3417498848866671e-05,Gauss,high
130,0.19950979183803458,0.09197499603033066,0.10753479580770392,53.89950779709223,0.0006005577743053436,N_wave,high
131,0.4440082207443784,0.5339477062225342,0.08993948547815578,20.25626582484723,0.0006662962259724736,Step_down,high
132,0.4164036768545557,0.4015788733959198,0.014824803458635905,3.560199941225306,2.350375098103541e-06,Gauss,high
133,0.04137997904544368,0.04877731204032898,0.007397332994885299,17.876599180394738,0.0017808692064136267,N_wave,low
134,0.04640281869830302,0.0404631569981575,0.005939661700145517,12.80021745826129,0.0006304080598056316,N_wave,low
135,0.2099031237100995,0.17422108352184296,0.03568204018825655,16.999289747368206,0.00026898589567281306,Step_down,high
136,0.47320964974566887,0.2640269994735718,0.2091826502720971,44.20506859581675,0.0015138868475332856,N_wave,high
137,0.3110448243548653,0.3009065091609955,0.010138315193869818,3.2594386403623945,4.368031113699544e-06,Gauss,high
138,0.4635977754639543,0.4689939022064209,0.005396126742466589,1.1639673501595889,0.0016259102849289775,Step_down,high
139,0.0861771240720924,0.09221486002206802,0.006037735949975628,7.0061933662635285,1.2898507520731073e-05,Gauss,high
140,0.03832870610167927,0.046586230397224426,0.008257524295545153,21.54396830834676,0.0021352064795792103,N_wave,low
141,0.18980513638332175,0.1702880710363388,0.019517065346982942,10.28268555786982,0.00023031834280118346,Step_down,high
142,0.04092968186166733,0.05102792754769325,0.010098245686025922,24.672182207903816,2.1607753296848387e-05,Gauss,low
143,0.1884316946291496,0.17488688230514526,0.01354481232400434,7.1881815586606805,6.919051429576939e-06,Gauss,high
144,0.1928183909510024,0.25857964158058167,0.06576125062957927,34.10527922426759,0.00032473227474838495,Step_down,high
145,0.01681567718641125,0.0386403426527977,0.02182466546638645,129.78760964811437,9.286092245019972e-05,Gauss,low
146,0.02418483150736069,0.03424786776304245,0.010063036255681761,41.60887477185467,0.00021386095613706857,Step_down,low
147,0.04090585991186704,0.04964474216103554,0.008738882249168495,21.36339944447248,0.0016742318402975798,N_wave,low
148,0.015013949796066708,0.0439324714243412,0.028918521628274494,192.6110185598892,7.664274744456634e-05,Gauss,low
149,0.0350083347262242,0.034417133778333664,0.000591200947890537,1.6887434164289954,0.0001654560473980382,Step_down,low
150,0.027093367067411347,0.04388592019677162,0.016792553129360274,61.98031085460332,3.078560621361248e-05,Gauss,low
151,0.04464072649598484,0.05422571673989296,0.009584990243908117,21.471402901048727,1.3968452549306676e-05,Gauss,low
152,0.013771644779983022,0.03804012015461922,0.024268475374636195,176.22060227628174,0.00012876982509624213,Step_up,low
153,0.2999609218194916,0.09235450625419617,0.2076064155652954,69.21115400833024,0.0003034399705938995,Step_up,high
154,0.026447444157147757,0.059473831206560135,0.03302638704941238,124.87553373087124,0.0001228208711836487,Gauss,low
155,0.16637760696365436,0.16330456733703613,0.003073039626618229,1.847027182744336,7.309854026971152e-06,Gauss,high
156,0.04089879205715966,0.019519086927175522,0.02137970512998414,52.274661559940746,0.00013290780771058053,Step_up,low
157,0.30412709233536633,0.28294509649276733,0.021181995842599,6.964850017124169,4.913519205729244e-06,Gauss,high
158,0.13956904491737523,0.13910862803459167,0.00046041688278355974,0.32988466966735075,5.357589998311596e-06,Gauss,high
159,0.38853899947556986,0.37616264820098877,0.012376351274581088,3.1853562425615074,4.865252776653506e-06,Gauss,high
160,0.04042586105688622,0.03994610533118248,0.00047975572570373853,1.186754501106702,0.00011830495350295678,Step_down,low
161,0.0235347804258215,0.024933837354183197,0.0013990569283616958,5.94463556934953,5.5332944612018764e-05,Step_down,low
162,0.02487402038212402,0.039063598960638046,0.014189578578514026,57.04577852927836,2.177084570575971e-05,Gauss,low
163,0.18361018350122793,0.2730419635772705,0.08943178007604258,48.707418276418466,0.0003836002724710852,Step_down,high
164,0.24529357796435947,0.2406458705663681,0.004647707397991363,1.894752988056892,9.514600606053136e-06,Gauss,high
165,0.022496329108306772,0.04378276690840721,0.02128643780010044,94.62182784408333,0.002221466740593314,N_wave,low
166,0.020156155454546118,0.05088721215724945,0.030731056702703333,152.46487244060276,0.0038128176238387823,N_wave,low
167,0.045391676699082256,0.042820073664188385,0.002571603034893871,5.6653625111536465,9.441834117751569e-05,Step_down,low
168,0.025795034982408375,0.046009548008441925,0.02021451302603355,78.36590661660038,0.008713860996067524,N_wave,low
169,0.145370021130015,0.14502091705799103,0.0003491040720239591,0.24014860100469404,8.559477464586962e-06,Gauss,high
170,0.4370189941563981,0.48314350843429565,0.046124514277897544,10.554350015594686,0.0007988194120116532,Step_down,high
171,0.05871875963554098,0.05186368152499199,0.006855078110548994,11.674425946831118,0.0009441628935746849,N_wave,high
172,0.03656291960903341,0.039914410561323166,0.0033514909522897526,9.166365782949446,0.0032632530201226473,N_wave,low
173,0.4159491100021847,0.6452944874763489,0.22934537747416417,55.13784546214309,0.0003299026284366846,Step_up,high
174,0.023263471749899723,0.03844403848052025,0.015180566730620525,65.25494944960639,2.6602461730362847e-05,Gauss,low
