number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
83,4.530746446107514e-05,2026-05-19 10:12:04.599870,2026-05-19 10:12:05.106574,0 days 00:00:00.506704,96,2.08294580685458,0.9360417085136746,0.002906571143403659,5,0.7512395665718428,4000,PRUNED
84,3.972676131525077e-05,2026-05-19 10:12:05.113521,2026-05-19 10:12:05.832887,0 days 00:00:00.719366,112,1.1053080749785547,0.72070979164846,0.0036507549162077355,5,0.6601464244246376,4000,PRUNED
85,0.0004735813126899302,2026-05-19 10:12:05.839442,2026-05-19 10:12:06.330611,0 days 00:00:00.491169,64,5.1996321717986,1.2901106641503524,0.0021341759395312777,5,0.6952714645605791,4000,PRUNED
86,0.0018847271567210555,2026-05-19 10:12:06.336904,2026-05-19 10:12:06.589002,0 days 00:00:00.252098,80,2.906732955585288,0.002748900348808849,0.0058379357410293315,5,0.7822202155053883,2000,PRUNED
87,0.0017670633969828486,2026-05-19 10:12:06.595863,2026-05-19 10:12:06.876568,0 days 00:00:00.280705,96,47.14941886276246,0.41557610377601967,0.0025981596938043686,6,0.7248764117239785,3000,PRUNED
88,0.0018923843745142221,2026-05-19 10:12:06.883006,2026-05-19 10:12:07.099450,0 days 00:00:00.216444,112,1.324702816312213,2.7867126621969565,0.001331871033450955,4,0.8352958116634897,5000,PRUNED
89,0.00422310084104538,2026-05-19 10:12:07.106066,2026-05-19 10:12:07.342760,0 days 00:00:00.236694,16,2.2746687594929647,0.17232583904155627,0.004189470007930356,4,0.7628112976376333,4000,PRUNED
90,0.0008012057514861226,2026-05-19 10:12:07.349755,2026-05-19 10:12:07.602685,0 days 00:00:00.252930,80,12.350903137086352,0.9440678183129213,0.00725593594741733,5,0.6824686357406409,5000,PRUNED
91,0.0007277958211489022,2026-05-19 10:12:07.609865,2026-05-19 10:12:07.855067,0 days 00:00:00.245202,96,1.0092581161599434,1.7486194144625544,0.0033312615709811108,5,0.6479248436063269,4000,PRUNED
92,0.0026642337907105684,2026-05-19 10:12:07.863019,2026-05-19 10:12:08.023665,0 days 00:00:00.160646,96,1.6314954419251138,1.3748431153954115,0.004621461987174796,2,0.706146348881409,4000,PRUNED
93,0.004490736871957779,2026-05-19 10:12:08.032600,2026-05-19 10:12:08.275766,0 days 00:00:00.243166,96,1.920301523858782,3.9805426295337285,0.008467525004129353,5,0.8006743524582745,4000,PRUNED
94,0.001331463223323226,2026-05-19 10:12:08.283639,2026-05-19 10:12:08.506840,0 days 00:00:00.223201,128,1.1682374341503325,1.8977461081671336,0.0023988474440053637,5,0.7032875720009318,4000,PRUNED
95,0.00027102723834104836,2026-05-19 10:12:08.514416,2026-05-19 10:12:08.940511,0 days 00:00:00.426095,64,1.4668698030886227,0.24714885283347807,0.00632536981527077,5,0.5835148336214956,3000,PRUNED
96,0.001208196161314845,2026-05-19 10:12:08.948576,2026-05-19 10:12:09.172736,0 days 00:00:00.224160,96,2.555264494395783,0.6062615676203912,0.0036097048679724787,5,0.7440781542593745,2000,PRUNED
97,0.00012185069499537349,2026-05-19 10:12:09.181685,2026-05-19 10:12:09.617428,0 days 00:00:00.435743,80,3.424561892224421,0.33861344992711034,0.00526348024422205,5,0.6240323559760392,4000,PRUNED
98,0.0016419111052528024,2026-05-19 10:12:09.623743,2026-05-19 10:12:09.836237,0 days 00:00:00.212494,112,1.2736209833837688,0.8048690352955927,0.00295098664096729,3,0.7249497155316851,4000,PRUNED
99,0.0017895895289257169,2026-05-19 10:12:09.843684,2026-05-19 10:12:10.090872,0 days 00:00:00.247188,96,1.7966655632539352,1.050135596146615,0.009179483734690408,5,0.6800103383483181,1000,PRUNED
